timestamp,date,activity
5/25/2003 10:33,5/25/2003,286
5/25/2003 10:34,5/25/2003,286
5/25/2003 10:35,5/25/2003,286
5/25/2003 10:36,5/25/2003,286
5/25/2003 10:37,5/25/2003,286
5/25/2003 10:38,5/25/2003,286
5/25/2003 10:39,5/25/2003,286
5/25/2003 10:40,5/25/2003,286
5/25/2003 10:41,5/25/2003,286
5/25/2003 10:42,5/25/2003,286
5/25/2003 10:43,5/25/2003,286
5/25/2003 10:44,5/25/2003,286
5/25/2003 10:45,5/25/2003,286
5/25/2003 10:46,5/25/2003,286
5/25/2003 10:47,5/25/2003,286
5/25/2003 10:48,5/25/2003,286
5/25/2003 10:49,5/25/2003,286
5/25/2003 10:50,5/25/2003,293
5/25/2003 10:51,5/25/2003,705
5/25/2003 10:52,5/25/2003,801
5/25/2003 10:53,5/25/2003,1102
5/25/2003 10:54,5/25/2003,801
5/25/2003 10:55,5/25/2003,971
5/25/2003 10:56,5/25/2003,1002
5/25/2003 10:57,5/25/2003,911
5/25/2003 10:58,5/25/2003,941
5/25/2003 10:59,5/25/2003,1290
5/25/2003 11:00,5/25/2003,911
5/25/2003 11:01,5/25/2003,941
5/25/2003 11:02,5/25/2003,1250
5/25/2003 11:03,5/25/2003,971
5/25/2003 11:04,5/25/2003,705
5/25/2003 11:05,5/25/2003,776
5/25/2003 11:06,5/25/2003,776
5/25/2003 11:07,5/25/2003,1067
5/25/2003 11:08,5/25/2003,1250
5/25/2003 11:09,5/25/2003,1250
5/25/2003 11:10,5/25/2003,1212
5/25/2003 11:11,5/25/2003,640
5/25/2003 11:12,5/25/2003,126
5/25/2003 11:13,5/25/2003,208
5/25/2003 11:14,5/25/2003,582
5/25/2003 11:15,5/25/2003,662
5/25/2003 11:16,5/25/2003,564
5/25/2003 11:17,5/25/2003,662
5/25/2003 11:18,5/25/2003,854
5/25/2003 11:19,5/25/2003,313
5/25/2003 11:20,5/25/2003,479
5/25/2003 11:21,5/25/2003,564
5/25/2003 11:22,5/25/2003,640
5/25/2003 11:23,5/25/2003,529
5/25/2003 11:24,5/25/2003,464
5/25/2003 11:25,5/25/2003,911
5/25/2003 11:26,5/25/2003,421
5/25/2003 11:27,5/25/2003,776
5/25/2003 11:28,5/25/2003,620
5/25/2003 11:29,5/25/2003,1102
5/25/2003 11:30,5/25/2003,971
5/25/2003 11:31,5/25/2003,911
5/25/2003 11:32,5/25/2003,728
5/25/2003 11:33,5/25/2003,512
5/25/2003 11:34,5/25/2003,529
5/25/2003 11:35,5/25/2003,1002
5/25/2003 11:36,5/25/2003,479
5/25/2003 11:37,5/25/2003,17
5/25/2003 11:38,5/25/2003,30
5/25/2003 11:39,5/25/2003,146
5/25/2003 11:40,5/25/2003,13
5/25/2003 11:41,5/25/2003,70
5/25/2003 11:42,5/25/2003,357
5/25/2003 11:43,5/25/2003,394
5/25/2003 11:44,5/25/2003,1002
5/25/2003 11:45,5/25/2003,464
5/25/2003 11:46,5/25/2003,728
5/25/2003 11:47,5/25/2003,1034
5/25/2003 11:48,5/25/2003,346
5/25/2003 11:49,5/25/2003,883
5/25/2003 11:50,5/25/2003,705
5/25/2003 11:51,5/25/2003,854
5/25/2003 11:52,5/25/2003,776
5/25/2003 11:53,5/25/2003,640
5/25/2003 11:54,5/25/2003,600
5/25/2003 11:55,5/25/2003,1174
5/25/2003 11:56,5/25/2003,1174
5/25/2003 11:57,5/25/2003,751
5/25/2003 11:58,5/25/2003,1102
5/25/2003 11:59,5/25/2003,1607
5/25/2003 12:00,5/25/2003,1212
5/25/2003 12:01,5/25/2003,1509
5/25/2003 12:02,5/25/2003,1290
5/25/2003 12:03,5/25/2003,1558
5/25/2003 12:04,5/25/2003,1509
5/25/2003 12:05,5/25/2003,911
5/25/2003 12:06,5/25/2003,1102
5/25/2003 12:07,5/25/2003,582
5/25/2003 12:08,5/25/2003,828
5/25/2003 12:09,5/25/2003,545
5/25/2003 12:10,5/25/2003,495
5/25/2003 12:11,5/25/2003,564
5/25/2003 12:12,5/25/2003,828
5/25/2003 12:13,5/25/2003,854
5/25/2003 12:14,5/25/2003,683
5/25/2003 12:15,5/25/2003,828
5/25/2003 12:16,5/25/2003,1418
5/25/2003 12:17,5/25/2003,1137
5/25/2003 12:18,5/25/2003,1824
5/25/2003 12:19,5/25/2003,1607
5/25/2003 12:20,5/25/2003,1332
5/25/2003 12:21,5/25/2003,801
5/25/2003 12:22,5/25/2003,545
5/25/2003 12:23,5/25/2003,181
5/25/2003 12:24,5/25/2003,421
5/25/2003 12:25,5/25/2003,512
5/25/2003 12:26,5/25/2003,941
5/25/2003 12:27,5/25/2003,1034
5/25/2003 12:28,5/25/2003,394
5/25/2003 12:29,5/25/2003,751
5/25/2003 12:30,5/25/2003,512
5/25/2003 12:31,5/25/2003,683
5/25/2003 12:32,5/25/2003,883
5/25/2003 12:33,5/25/2003,273
5/25/2003 12:34,5/25/2003,293
5/25/2003 12:35,5/25/2003,620
5/25/2003 12:36,5/25/2003,683
5/25/2003 12:37,5/25/2003,407
5/25/2003 12:38,5/25/2003,273
5/25/2003 12:39,5/25/2003,394
5/25/2003 12:40,5/25/2003,582
5/25/2003 12:41,5/25/2003,828
5/25/2003 12:42,5/25/2003,728
5/25/2003 12:43,5/25/2003,381
5/25/2003 12:44,5/25/2003,231
5/25/2003 12:45,5/25/2003,751
5/25/2003 12:46,5/25/2003,854
5/25/2003 12:47,5/25/2003,828
5/25/2003 12:48,5/25/2003,801
5/25/2003 12:49,5/25/2003,751
5/25/2003 12:50,5/25/2003,394
5/25/2003 12:51,5/25/2003,421
5/25/2003 12:52,5/25/2003,434
5/25/2003 12:53,5/25/2003,512
5/25/2003 12:54,5/25/2003,705
5/25/2003 12:55,5/25/2003,941
5/25/2003 12:56,5/25/2003,776
5/25/2003 12:57,5/25/2003,600
5/25/2003 12:58,5/25/2003,529
5/25/2003 12:59,5/25/2003,136
5/25/2003 13:00,5/25/2003,582
5/25/2003 13:01,5/25/2003,1002
5/25/2003 13:02,5/25/2003,828
5/25/2003 13:03,5/25/2003,600
5/25/2003 13:04,5/25/2003,529
5/25/2003 13:05,5/25/2003,683
5/25/2003 13:06,5/25/2003,545
5/25/2003 13:07,5/25/2003,464
5/25/2003 13:08,5/25/2003,434
5/25/2003 13:09,5/25/2003,214
5/25/2003 13:10,5/25/2003,434
5/25/2003 13:11,5/25/2003,394
5/25/2003 13:12,5/25/2003,223
5/25/2003 13:13,5/25/2003,322
5/25/2003 13:14,5/25/2003,201
5/25/2003 13:15,5/25/2003,407
5/25/2003 13:16,5/25/2003,181
5/25/2003 13:17,5/25/2003,181
5/25/2003 13:18,5/25/2003,239
5/25/2003 13:19,5/25/2003,223
5/25/2003 13:20,5/25/2003,464
5/25/2003 13:21,5/25/2003,70
5/25/2003 13:22,5/25/2003,369
5/25/2003 13:23,5/25/2003,434
5/25/2003 13:24,5/25/2003,334
5/25/2003 13:25,5/25/2003,479
5/25/2003 13:26,5/25/2003,188
5/25/2003 13:27,5/25/2003,161
5/25/2003 13:28,5/25/2003,239
5/25/2003 13:29,5/25/2003,512
5/25/2003 13:30,5/25/2003,600
5/25/2003 13:31,5/25/2003,394
5/25/2003 13:32,5/25/2003,273
5/25/2003 13:33,5/25/2003,38
5/25/2003 13:34,5/25/2003,151
5/25/2003 13:35,5/25/2003,146
5/25/2003 13:36,5/25/2003,303
5/25/2003 13:37,5/25/2003,100
5/25/2003 13:38,5/25/2003,600
5/25/2003 13:39,5/25/2003,357
5/25/2003 13:40,5/25/2003,381
5/25/2003 13:41,5/25/2003,600
5/25/2003 13:42,5/25/2003,357
5/25/2003 13:43,5/25/2003,883
5/25/2003 13:44,5/25/2003,369
5/25/2003 13:45,5/25/2003,223
5/25/2003 13:46,5/25/2003,357
5/25/2003 13:47,5/25/2003,449
5/25/2003 13:48,5/25/2003,86
5/25/2003 13:49,5/25/2003,83
5/25/2003 13:50,5/25/2003,168
5/25/2003 13:51,5/25/2003,42
5/25/2003 13:52,5/25/2003,264
5/25/2003 13:53,5/25/2003,479
5/25/2003 13:54,5/25/2003,600
5/25/2003 13:55,5/25/2003,449
5/25/2003 13:56,5/25/2003,529
5/25/2003 13:57,5/25/2003,512
5/25/2003 13:58,5/25/2003,407
5/25/2003 13:59,5/25/2003,582
5/25/2003 14:00,5/25/2003,911
5/25/2003 14:01,5/25/2003,705
5/25/2003 14:02,5/25/2003,600
5/25/2003 14:03,5/25/2003,662
5/25/2003 14:04,5/25/2003,1250
5/25/2003 14:05,5/25/2003,911
5/25/2003 14:06,5/25/2003,854
5/25/2003 14:07,5/25/2003,1102
5/25/2003 14:08,5/25/2003,640
5/25/2003 14:09,5/25/2003,1102
5/25/2003 14:10,5/25/2003,529
5/25/2003 14:11,5/25/2003,512
5/25/2003 14:12,5/25/2003,512
5/25/2003 14:13,5/25/2003,545
5/25/2003 14:14,5/25/2003,512
5/25/2003 14:15,5/25/2003,1250
5/25/2003 14:16,5/25/2003,479
5/25/2003 14:17,5/25/2003,1332
5/25/2003 14:18,5/25/2003,146
5/25/2003 14:19,5/25/2003,188
5/25/2003 14:20,5/25/2003,828
5/25/2003 14:21,5/25/2003,683
5/25/2003 14:22,5/25/2003,264
5/25/2003 14:23,5/25/2003,111
5/25/2003 14:24,5/25/2003,394
5/25/2003 14:25,5/25/2003,208
5/25/2003 14:26,5/25/2003,175
5/25/2003 14:27,5/25/2003,1002
5/25/2003 14:28,5/25/2003,1250
5/25/2003 14:29,5/25/2003,941
5/25/2003 14:30,5/25/2003,883
5/25/2003 14:31,5/25/2003,1102
5/25/2003 14:32,5/25/2003,854
5/25/2003 14:33,5/25/2003,1102
5/25/2003 14:34,5/25/2003,2570
5/25/2003 14:35,5/25/2003,3296
5/25/2003 14:36,5/25/2003,971
5/25/2003 14:37,5/25/2003,854
5/25/2003 14:38,5/25/2003,1102
5/25/2003 14:39,5/25/2003,883
5/25/2003 14:40,5/25/2003,854
5/25/2003 14:41,5/25/2003,600
5/25/2003 14:42,5/25/2003,620
5/25/2003 14:43,5/25/2003,854
5/25/2003 14:44,5/25/2003,434
5/25/2003 14:45,5/25/2003,1102
5/25/2003 14:46,5/25/2003,801
5/25/2003 14:47,5/25/2003,911
5/25/2003 14:48,5/25/2003,1067
5/25/2003 14:49,5/25/2003,705
5/25/2003 14:50,5/25/2003,1375
5/25/2003 14:51,5/25/2003,434
5/25/2003 14:52,5/25/2003,334
5/25/2003 14:53,5/25/2003,194
5/25/2003 14:54,5/25/2003,264
5/25/2003 14:55,5/25/2003,303
5/25/2003 14:56,5/25/2003,52
5/25/2003 14:57,5/25/2003,131
5/25/2003 14:58,5/25/2003,35
5/25/2003 14:59,5/25/2003,479
5/25/2003 15:00,5/25/2003,854
5/25/2003 15:01,5/25/2003,854
5/25/2003 15:02,5/25/2003,1034
5/25/2003 15:03,5/25/2003,941
5/25/2003 15:04,5/25/2003,941
5/25/2003 15:05,5/25/2003,1332
5/25/2003 15:06,5/25/2003,1767
5/25/2003 15:07,5/25/2003,801
5/25/2003 15:08,5/25/2003,883
5/25/2003 15:09,5/25/2003,971
5/25/2003 15:10,5/25/2003,1137
5/25/2003 15:11,5/25/2003,1212
5/25/2003 15:12,5/25/2003,1250
5/25/2003 15:13,5/25/2003,854
5/25/2003 15:14,5/25/2003,1290
5/25/2003 15:15,5/25/2003,1137
5/25/2003 15:16,5/25/2003,1034
5/25/2003 15:17,5/25/2003,1250
5/25/2003 15:18,5/25/2003,1375
5/25/2003 15:19,5/25/2003,1212
5/25/2003 15:20,5/25/2003,705
5/25/2003 15:21,5/25/2003,662
5/25/2003 15:22,5/25/2003,854
5/25/2003 15:23,5/25/2003,801
5/25/2003 15:24,5/25/2003,1137
5/25/2003 15:25,5/25/2003,751
5/25/2003 15:26,5/25/2003,1463
5/25/2003 15:27,5/25/2003,776
5/25/2003 15:28,5/25/2003,683
5/25/2003 15:29,5/25/2003,776
5/25/2003 15:30,5/25/2003,705
5/25/2003 15:31,5/25/2003,1174
5/25/2003 15:32,5/25/2003,1290
5/25/2003 15:33,5/25/2003,1250
5/25/2003 15:34,5/25/2003,1332
5/25/2003 15:35,5/25/2003,1067
5/25/2003 15:36,5/25/2003,1137
5/25/2003 15:37,5/25/2003,1002
5/25/2003 15:38,5/25/2003,1174
5/25/2003 15:39,5/25/2003,828
5/25/2003 15:40,5/25/2003,1509
5/25/2003 15:41,5/25/2003,2066
5/25/2003 15:42,5/25/2003,971
5/25/2003 15:43,5/25/2003,1174
5/25/2003 15:44,5/25/2003,1212
5/25/2003 15:45,5/25/2003,828
5/25/2003 15:46,5/25/2003,394
5/25/2003 15:47,5/25/2003,214
5/25/2003 15:48,5/25/2003,136
5/25/2003 15:49,5/25/2003,273
5/25/2003 15:50,5/25/2003,293
5/25/2003 15:51,5/25/2003,464
5/25/2003 15:52,5/25/2003,801
5/25/2003 15:53,5/25/2003,620
5/25/2003 15:54,5/25/2003,529
5/25/2003 15:55,5/25/2003,801
5/25/2003 15:56,5/25/2003,801
5/25/2003 15:57,5/25/2003,1375
5/25/2003 15:58,5/25/2003,1290
5/25/2003 15:59,5/25/2003,1137
5/25/2003 16:00,5/25/2003,1002
5/25/2003 16:01,5/25/2003,1375
5/25/2003 16:02,5/25/2003,911
5/25/2003 16:03,5/25/2003,751
5/25/2003 16:04,5/25/2003,911
5/25/2003 16:05,5/25/2003,801
5/25/2003 16:06,5/25/2003,662
5/25/2003 16:07,5/25/2003,751
5/25/2003 16:08,5/25/2003,801
5/25/2003 16:09,5/25/2003,662
5/25/2003 16:10,5/25/2003,911
5/25/2003 16:11,5/25/2003,1002
5/25/2003 16:12,5/25/2003,941
5/25/2003 16:13,5/25/2003,911
5/25/2003 16:14,5/25/2003,407
5/25/2003 16:15,5/25/2003,381
5/25/2003 16:16,5/25/2003,264
5/25/2003 16:17,5/25/2003,136
5/25/2003 16:18,5/25/2003,394
5/25/2003 16:19,5/25/2003,495
5/25/2003 16:20,5/25/2003,146
5/25/2003 16:21,5/25/2003,322
5/25/2003 16:22,5/25/2003,407
5/25/2003 16:23,5/25/2003,175
5/25/2003 16:24,5/25/2003,53
5/25/2003 16:25,5/25/2003,73
5/25/2003 16:26,5/25/2003,42
5/25/2003 16:27,5/25/2003,83
5/25/2003 16:28,5/25/2003,38
5/25/2003 16:29,5/25/2003,156
5/25/2003 16:30,5/25/2003,239
5/25/2003 16:31,5/25/2003,495
5/25/2003 16:32,5/25/2003,728
5/25/2003 16:33,5/25/2003,495
5/25/2003 16:34,5/25/2003,640
5/25/2003 16:35,5/25/2003,407
5/25/2003 16:36,5/25/2003,223
5/25/2003 16:37,5/25/2003,188
5/25/2003 16:38,5/25/2003,434
5/25/2003 16:39,5/25/2003,256
5/25/2003 16:40,5/25/2003,208
5/25/2003 16:41,5/25/2003,394
5/25/2003 16:42,5/25/2003,464
5/25/2003 16:43,5/25/2003,231
5/25/2003 16:44,5/25/2003,407
5/25/2003 16:45,5/25/2003,495
5/25/2003 16:46,5/25/2003,369
5/25/2003 16:47,5/25/2003,223
5/25/2003 16:48,5/25/2003,313
5/25/2003 16:49,5/25/2003,293
5/25/2003 16:50,5/25/2003,407
5/25/2003 16:51,5/25/2003,479
5/25/2003 16:52,5/25/2003,303
5/25/2003 16:53,5/25/2003,407
5/25/2003 16:54,5/25/2003,303
5/25/2003 16:55,5/25/2003,381
5/25/2003 16:56,5/25/2003,529
5/25/2003 16:57,5/25/2003,394
5/25/2003 16:58,5/25/2003,283
5/25/2003 16:59,5/25/2003,231
5/25/2003 17:00,5/25/2003,214
5/25/2003 17:01,5/25/2003,146
5/25/2003 17:02,5/25/2003,116
5/25/2003 17:03,5/25/2003,100
5/25/2003 17:04,5/25/2003,214
5/25/2003 17:05,5/25/2003,141
5/25/2003 17:06,5/25/2003,545
5/25/2003 17:07,5/25/2003,512
5/25/2003 17:08,5/25/2003,564
5/25/2003 17:09,5/25/2003,303
5/25/2003 17:10,5/25/2003,394
5/25/2003 17:11,5/25/2003,728
5/25/2003 17:12,5/25/2003,728
5/25/2003 17:13,5/25/2003,640
5/25/2003 17:14,5/25/2003,776
5/25/2003 17:15,5/25/2003,751
5/25/2003 17:16,5/25/2003,941
5/25/2003 17:17,5/25/2003,582
5/25/2003 17:18,5/25/2003,683
5/25/2003 17:19,5/25/2003,357
5/25/2003 17:20,5/25/2003,545
5/25/2003 17:21,5/25/2003,322
5/25/2003 17:22,5/25/2003,941
5/25/2003 17:23,5/25/2003,1418
5/25/2003 17:24,5/25/2003,1137
5/25/2003 17:25,5/25/2003,600
5/25/2003 17:26,5/25/2003,40
5/25/2003 17:27,5/25/2003,322
5/25/2003 17:28,5/25/2003,479
5/25/2003 17:29,5/25/2003,449
5/25/2003 17:30,5/25/2003,188
5/25/2003 17:31,5/25/2003,495
5/25/2003 17:32,5/25/2003,407
5/25/2003 17:33,5/25/2003,369
5/25/2003 17:34,5/25/2003,303
5/25/2003 17:35,5/25/2003,357
5/25/2003 17:36,5/25/2003,293
5/25/2003 17:37,5/25/2003,214
5/25/2003 17:38,5/25/2003,208
5/25/2003 17:39,5/25/2003,231
5/25/2003 17:40,5/25/2003,854
5/25/2003 17:41,5/25/2003,369
5/25/2003 17:42,5/25/2003,545
5/25/2003 17:43,5/25/2003,828
5/25/2003 17:44,5/25/2003,662
5/25/2003 17:45,5/25/2003,334
5/25/2003 17:46,5/25/2003,322
5/25/2003 17:47,5/25/2003,283
5/25/2003 17:48,5/25/2003,346
5/25/2003 17:49,5/25/2003,545
5/25/2003 17:50,5/25/2003,449
5/25/2003 17:51,5/25/2003,96
5/25/2003 17:52,5/25/2003,141
5/25/2003 17:53,5/25/2003,121
5/25/2003 17:54,5/25/2003,273
5/25/2003 17:55,5/25/2003,381
5/25/2003 17:56,5/25/2003,208
5/25/2003 17:57,5/25/2003,168
5/25/2003 17:58,5/25/2003,449
5/25/2003 17:59,5/25/2003,346
5/25/2003 18:00,5/25/2003,303
5/25/2003 18:01,5/25/2003,208
5/25/2003 18:02,5/25/2003,303
5/25/2003 18:03,5/25/2003,357
5/25/2003 18:04,5/25/2003,600
5/25/2003 18:05,5/25/2003,683
5/25/2003 18:06,5/25/2003,728
5/25/2003 18:07,5/25/2003,495
5/25/2003 18:08,5/25/2003,728
5/25/2003 18:09,5/25/2003,683
5/25/2003 18:10,5/25/2003,239
5/25/2003 18:11,5/25/2003,564
5/25/2003 18:12,5/25/2003,434
5/25/2003 18:13,5/25/2003,231
5/25/2003 18:14,5/25/2003,728
5/25/2003 18:15,5/25/2003,264
5/25/2003 18:16,5/25/2003,334
5/25/2003 18:17,5/25/2003,60
5/25/2003 18:18,5/25/2003,136
5/25/2003 18:19,5/25/2003,83
5/25/2003 18:20,5/25/2003,407
5/25/2003 18:21,5/25/2003,495
5/25/2003 18:22,5/25/2003,369
5/25/2003 18:23,5/25/2003,256
5/25/2003 18:24,5/25/2003,334
5/25/2003 18:25,5/25/2003,828
5/25/2003 18:26,5/25/2003,1034
5/25/2003 18:27,5/25/2003,662
5/25/2003 18:28,5/25/2003,971
5/25/2003 18:29,5/25/2003,705
5/25/2003 18:30,5/25/2003,214
5/25/2003 18:31,5/25/2003,70
5/25/2003 18:32,5/25/2003,801
5/25/2003 18:33,5/25/2003,495
5/25/2003 18:34,5/25/2003,256
5/25/2003 18:35,5/25/2003,313
5/25/2003 18:36,5/25/2003,564
5/25/2003 18:37,5/25/2003,381
5/25/2003 18:38,5/25/2003,322
5/25/2003 18:39,5/25/2003,313
5/25/2003 18:40,5/25/2003,106
5/25/2003 18:41,5/25/2003,357
5/25/2003 18:42,5/25/2003,369
5/25/2003 18:43,5/25/2003,512
5/25/2003 18:44,5/25/2003,407
5/25/2003 18:45,5/25/2003,293
5/25/2003 18:46,5/25/2003,545
5/25/2003 18:47,5/25/2003,883
5/25/2003 18:48,5/25/2003,941
5/25/2003 18:49,5/25/2003,194
5/25/2003 18:50,5/25/2003,37
5/25/2003 18:51,5/25/2003,7
5/25/2003 18:52,5/25/2003,264
5/25/2003 18:53,5/25/2003,751
5/25/2003 18:54,5/25/2003,434
5/25/2003 18:55,5/25/2003,175
5/25/2003 18:56,5/25/2003,334
5/25/2003 18:57,5/25/2003,256
5/25/2003 18:58,5/25/2003,121
5/25/2003 18:59,5/25/2003,545
5/25/2003 19:00,5/25/2003,512
5/25/2003 19:01,5/25/2003,751
5/25/2003 19:02,5/25/2003,90
5/25/2003 19:03,5/25/2003,40
5/25/2003 19:04,5/25/2003,369
5/25/2003 19:05,5/25/2003,683
5/25/2003 19:06,5/25/2003,231
5/25/2003 19:07,5/25/2003,334
5/25/2003 19:08,5/25/2003,479
5/25/2003 19:09,5/25/2003,357
5/25/2003 19:10,5/25/2003,273
5/25/2003 19:11,5/25/2003,303
5/25/2003 19:12,5/25/2003,303
5/25/2003 19:13,5/25/2003,394
5/25/2003 19:14,5/25/2003,106
5/25/2003 19:15,5/25/2003,96
5/25/2003 19:16,5/25/2003,545
5/25/2003 19:17,5/25/2003,214
5/25/2003 19:18,5/25/2003,239
5/25/2003 19:19,5/25/2003,495
5/25/2003 19:20,5/25/2003,381
5/25/2003 19:21,5/25/2003,449
5/25/2003 19:22,5/25/2003,194
5/25/2003 19:23,5/25/2003,683
5/25/2003 19:24,5/25/2003,640
5/25/2003 19:25,5/25/2003,464
5/25/2003 19:26,5/25/2003,161
5/25/2003 19:27,5/25/2003,63
5/25/2003 19:28,5/25/2003,168
5/25/2003 19:29,5/25/2003,188
5/25/2003 19:30,5/25/2003,57
5/25/2003 19:31,5/25/2003,48
5/25/2003 19:32,5/25/2003,83
5/25/2003 19:33,5/25/2003,121
5/25/2003 19:34,5/25/2003,12
5/25/2003 19:35,5/25/2003,7
5/25/2003 19:36,5/25/2003,7
5/25/2003 19:37,5/25/2003,168
5/25/2003 19:38,5/25/2003,231
5/25/2003 19:39,5/25/2003,93
5/25/2003 19:40,5/25/2003,76
5/25/2003 19:41,5/25/2003,80
5/25/2003 19:42,5/25/2003,63
5/25/2003 19:43,5/25/2003,5
5/25/2003 19:44,5/25/2003,7
5/25/2003 19:45,5/25/2003,7
5/25/2003 19:46,5/25/2003,27
5/25/2003 19:47,5/25/2003,25
5/25/2003 19:48,5/25/2003,5
5/25/2003 19:49,5/25/2003,3
5/25/2003 19:50,5/25/2003,3
5/25/2003 19:51,5/25/2003,3
5/25/2003 19:52,5/25/2003,3
5/25/2003 19:53,5/25/2003,3
5/25/2003 19:54,5/25/2003,3
5/25/2003 19:55,5/25/2003,3
5/25/2003 19:56,5/25/2003,3
5/25/2003 19:57,5/25/2003,3
5/25/2003 19:58,5/25/2003,3
5/25/2003 19:59,5/25/2003,3
5/25/2003 20:00,5/25/2003,3
5/25/2003 20:01,5/25/2003,3
5/25/2003 20:02,5/25/2003,23
5/25/2003 20:03,5/25/2003,5
5/25/2003 20:04,5/25/2003,3
5/25/2003 20:05,5/25/2003,3
5/25/2003 20:06,5/25/2003,3
5/25/2003 20:07,5/25/2003,3
5/25/2003 20:08,5/25/2003,3
5/25/2003 20:09,5/25/2003,3
5/25/2003 20:10,5/25/2003,3
5/25/2003 20:11,5/25/2003,3
5/25/2003 20:12,5/25/2003,3
5/25/2003 20:13,5/25/2003,3
5/25/2003 20:14,5/25/2003,3
5/25/2003 20:15,5/25/2003,3
5/25/2003 20:16,5/25/2003,3
5/25/2003 20:17,5/25/2003,3
5/25/2003 20:18,5/25/2003,3
5/25/2003 20:19,5/25/2003,3
5/25/2003 20:20,5/25/2003,369
5/25/2003 20:21,5/25/2003,12
5/25/2003 20:22,5/25/2003,7
5/25/2003 20:23,5/25/2003,48
5/25/2003 20:24,5/25/2003,293
5/25/2003 20:25,5/25/2003,479
5/25/2003 20:26,5/25/2003,971
5/25/2003 20:27,5/25/2003,941
5/25/2003 20:28,5/25/2003,111
5/25/2003 20:29,5/25/2003,22
5/25/2003 20:30,5/25/2003,27
5/25/2003 20:31,5/25/2003,40
5/25/2003 20:32,5/25/2003,512
5/25/2003 20:33,5/25/2003,161
5/25/2003 20:34,5/25/2003,156
5/25/2003 20:35,5/25/2003,60
5/25/2003 20:36,5/25/2003,103
5/25/2003 20:37,5/25/2003,239
5/25/2003 20:38,5/25/2003,346
5/25/2003 20:39,5/25/2003,23
5/25/2003 20:40,5/25/2003,7
5/25/2003 20:41,5/25/2003,50
5/25/2003 20:42,5/25/2003,5
5/25/2003 20:43,5/25/2003,5
5/25/2003 20:44,5/25/2003,5
5/25/2003 20:45,5/25/2003,5
5/25/2003 20:46,5/25/2003,5
5/25/2003 20:47,5/25/2003,5
5/25/2003 20:48,5/25/2003,111
5/25/2003 20:49,5/25/2003,12
5/25/2003 20:50,5/25/2003,5
5/25/2003 20:51,5/25/2003,32
5/25/2003 20:52,5/25/2003,22
5/25/2003 20:53,5/25/2003,175
5/25/2003 20:54,5/25/2003,30
5/25/2003 20:55,5/25/2003,5
5/25/2003 20:56,5/25/2003,5
5/25/2003 20:57,5/25/2003,37
5/25/2003 20:58,5/25/2003,53
5/25/2003 20:59,5/25/2003,30
5/25/2003 21:00,5/25/2003,3
5/25/2003 21:01,5/25/2003,5
5/25/2003 21:02,5/25/2003,3
5/25/2003 21:03,5/25/2003,3
5/25/2003 21:04,5/25/2003,3
5/25/2003 21:05,5/25/2003,3
5/25/2003 21:06,5/25/2003,3
5/25/2003 21:07,5/25/2003,3
5/25/2003 21:08,5/25/2003,3
5/25/2003 21:09,5/25/2003,3
5/25/2003 21:10,5/25/2003,3
5/25/2003 21:11,5/25/2003,3
5/25/2003 21:12,5/25/2003,3
5/25/2003 21:13,5/25/2003,3
5/25/2003 21:14,5/25/2003,3
5/25/2003 21:15,5/25/2003,3
5/25/2003 21:16,5/25/2003,3
5/25/2003 21:17,5/25/2003,3
5/25/2003 21:18,5/25/2003,3
5/25/2003 21:19,5/25/2003,3
5/25/2003 21:20,5/25/2003,3
5/25/2003 21:21,5/25/2003,3
5/25/2003 21:22,5/25/2003,3
5/25/2003 21:23,5/25/2003,3
5/25/2003 21:24,5/25/2003,3
5/25/2003 21:25,5/25/2003,3
5/25/2003 21:26,5/25/2003,3
5/25/2003 21:27,5/25/2003,3
5/25/2003 21:28,5/25/2003,3
5/25/2003 21:29,5/25/2003,3
5/25/2003 21:30,5/25/2003,3
5/25/2003 21:31,5/25/2003,3
5/25/2003 21:32,5/25/2003,3
5/25/2003 21:33,5/25/2003,3
5/25/2003 21:34,5/25/2003,3
5/25/2003 21:35,5/25/2003,3
5/25/2003 21:36,5/25/2003,3
5/25/2003 21:37,5/25/2003,3
5/25/2003 21:38,5/25/2003,3
5/25/2003 21:39,5/25/2003,3
5/25/2003 21:40,5/25/2003,3
5/25/2003 21:41,5/25/2003,3
5/25/2003 21:42,5/25/2003,3
5/25/2003 21:43,5/25/2003,3
5/25/2003 21:44,5/25/2003,3
5/25/2003 21:45,5/25/2003,3
5/25/2003 21:46,5/25/2003,3
5/25/2003 21:47,5/25/2003,3
5/25/2003 21:48,5/25/2003,3
5/25/2003 21:49,5/25/2003,3
5/25/2003 21:50,5/25/2003,3
5/25/2003 21:51,5/25/2003,3
5/25/2003 21:52,5/25/2003,3
5/25/2003 21:53,5/25/2003,3
5/25/2003 21:54,5/25/2003,3
5/25/2003 21:55,5/25/2003,80
5/25/2003 21:56,5/25/2003,37
5/25/2003 21:57,5/25/2003,3
5/25/2003 21:58,5/25/2003,5
5/25/2003 21:59,5/25/2003,3
5/25/2003 22:00,5/25/2003,5
5/25/2003 22:01,5/25/2003,5
5/25/2003 22:02,5/25/2003,5
5/25/2003 22:03,5/25/2003,5
5/25/2003 22:04,5/25/2003,5
5/25/2003 22:05,5/25/2003,5
5/25/2003 22:06,5/25/2003,32
5/25/2003 22:07,5/25/2003,5
